UserId:ItemId,Prediction
u0000160:i0478970,7.092307692307692
u0000160:i1109624,7.5872198339293
u0000160:i1340138,7.092307692307692
u0000160:i1392190,7.092307692307692
u0000160:i1821694,7.066755651314217
u0000160:i2381249,7.092307692307692
u0000160:i2802144,7.092307692307692
u0000179:i1631867,7.9575304656901285
u0000179:i1823672,6.104477611940299
u0000179:i2039393,6.836302392508821
u0000179:i2561572,6.104477611940299
u0000179:i3152624,6.104477611940299
u0000179:i3322940,5.652864204437762
u0000210:i0057076,7.753053768126956
u0000210:i0066995,6.667500083812067
u0000210:i0079574,6.219635987563681
u0000210:i0083943,8.363636363636363
u0000210:i1291150,6.5061371329255895
u0000210:i2084970,8.445858380026738
u0000210:i2278388,8.232560226339785
u0000210:i2980516,8.247775327778552
u0000210:i3819668,8.363636363636363
u0000219:i0395972,7.735789697994815
u0000219:i2582846,8.263413093270376
u0000219:i2980516,8.250421726013698
u0000271:i0117665,8.225000000000001
u0000271:i0207201,7.380952380952381
u0000271:i0277027,8.741935483870968
u0000271:i0339412,7.329492758453232
u0000271:i0364970,5.095238095238095
u0000271:i0378109,7.166666666666667
u0000271:i0416449,8.217687074829932
u0000271:i0425123,6.533333333333333
u0000271:i0478970,7.329492758453232
u0000271:i0482571,8.82758620689655
u0000271:i0485985,5.869565217391305
u0000271:i0816711,7.299912049252425
u0000271:i1279935,6.585365853658536
u0000271:i1411250,6.264705882352941
u0000271:i1524930,7.329492758453232
u0000271:i1798709,8.107116104868902
u0000271:i1821549,7.945606694560669
u0000271:i1825784,7.329492758453232
u0000271:i1951264,7.959254947613518
u0000271:i2002718,5.963636363636364
u0000271:i2004420,6.62085308056872
u0000271:i2017038,6.835734870316999
u0000271:i2024469,7.358620689655171
u0000271:i2024544,8.398294762484777
u0000271:i2126355,7.329492758453232
u0000271:i2170299,6.63063063063063
u0000271:i2294449,7.404040404040404
u0000271:i2304771,7.680722891566265
u0000271:i2369135,7.138198757763975
u0000271:i2381249,7.329492758453232
u0000271:i2679042,7.329492758453232
u0000271:i2883512,7.5989492119089315
u0000271:i2996684,7.329492758453232
u0000271:i3503840,7.329492758453232
u0000276:i1100089,7.088883730495485
u0000276:i1528100,6.180675678848139
u0000276:i2381249,7.866666666666666
u0000276:i2872718,8.200626243664384
u0000276:i2980516,8.246865850946168
u0000326:i0441909,7.499966144576492
u0000326:i1243974,7.2
u0000326:i2139555,7.2
u0000333:i0445939,7.0
u0000333:i1702014,8.439197987690184
u0000333:i1727358,7.0
u0000333:i2235108,7.335289829435948
u0000335:i0000417,8.6
u0000335:i0015324,8.5
u0000335:i0041699,7.857142857142857
u0000335:i0048473,7.329492758453232
u0000335:i0048956,7.329492758453232
u0000335:i0052572,7.329492758453232
u0000335:i0053779,7.933333333333334
u0000335:i0054698,7.8
u0000335:i0056801,8.000000000000002
u0000335:i0070666,7.754716981132075
u0000335:i0071230,8.090909090909092
u0000335:i0072902,7.329492758453232
u0000335:i0086879,8.842105263157897
u0000335:i0091288,7.329492758453232
u0000335:i0091480,7.329492758453232
u0000335:i0092048,7.329492758453232
u0000335:i0095953,8.456140350877195
u0000335:i0103935,7.329492758453232
u0000335:i0111257,8.152173913043478
u0000335:i0117615,7.329492758453232
u0000335:i0188030,7.329492758453232
u0000335:i0208092,8.485294117647062
u0000335:i0393162,8.361111111111109
u0000335:i0469021,7.51121076233184
u0000335:i0470752,7.329492758453232
u0000335:i0477348,8.15168539325842
u0000335:i0884732,8.0
u0000335:i1095442,7.329492758453232
u0000335:i1360860,8.518518518518519
u0000335:i1454029,8.561111111111112
u0000335:i1605783,7.680555555555555
u0000335:i1638355,7.329492758453232
u0000335:i1671547,7.329492758453232
u0000335:i1736633,7.45
u0000335:i1772288,7.329492758453232
u0000335:i1857816,7.329492758453232
u0000335:i2096673,7.329492758453232
u0000335:i2261331,7.5
u0000335:i2273657,7.329492758453232
u0000335:i2395427,7.329492758453232
u0000335:i2523600,7.222222222222222
u0000335:i2582802,8.918103448275854
u0000335:i2674040,7.329492758453232
u0000335:i2752688,6.666666666666667
u0000335:i2908446,7.329492758453232
u0000335:i3013258,7.329492758453232
u0000335:i3398268,7.329492758453232
u0000335:i3409392,7.329492758453232
u0000335:i3455224,8.666666666666666
u0000335:i3607812,7.329492758453232
u0000335:i3824386,7.329492758453232
u0000335:i4008652,7.329492758453232
u0000370:i0163978,6.910008719088892
u0000370:i0304415,6.999820566003752
u0000370:i0414387,8.148843468690407
u0000370:i1396226,7.600053781984374
u0000370:i4158834,7.818181818181818
u0000399:i0066921,8.28636176203809
u0000399:i0095953,8.458868067809405
u0000399:i0125439,7.822227433580933
u0000399:i0372784,8.54255355178049
u0000399:i0468569,9.282427143836127
u0000399:i0470752,6.95
u0000399:i1065073,8.42432954151527
u0000399:i1270798,7.8923966162666375
u0000399:i2013293,7.906553242958564
u0000399:i2140373,7.921693044638931
u0000399:i2293640,6.95
u0000399:i2397535,7.545251074017237
u0000426:i0455944,7.508142753584973
u0000426:i1441326,6.9512792159794214
u0000426:i1568911,7.554738142957357
u0000426:i1634121,5.823971071292541
u0000426:i1714915,7.529059010060278
u0000426:i1741243,5.7769948047694735
u0000426:i1776143,9.499999999999996
u0000426:i1791528,7.3197739576475565
u0000426:i1872194,7.973287714316424
u0000426:i1980209,6.5419556388533096
u0000426:i2132285,5.788904303817586
u0000426:i2325741,5.011224241617849
u0000426:i2330866,7.673130858881542
u0000426:i2334649,7.822198653573124
u0000426:i2562232,8.457503615239334
u0000426:i2582802,8.93083980978725
u0000426:i2788710,6.756117255798738
u0000426:i2802154,7.9807628999115705
u0000426:i2872718,8.210565160332115
u0000426:i2884206,7.662362492527155
u0000426:i2911666,7.376985972612921
u0000426:i2980516,8.245875400336955
u0000429:i0455944,7.50618939853865
u0000429:i1211956,6.984544852923352
u0000429:i1972571,4.724400083485148
u0000429:i2209764,6.325393439659216
u0000429:i2234155,6.53884645930772
u0000429:i2381249,7.142857142857143
u0000429:i2446042,6.509485208023413
u0000430:i0075148,8.701492537313433
u0000430:i0079817,7.65625
u0000430:i0120102,7.296296296296297
u0000430:i0360486,7.211538461538462
u0000430:i0369610,7.329492758453232
u0000430:i0878804,8.480620155038764
u0000430:i1210166,8.005464480874316
u0000430:i1438254,6.833333333333333
u0000430:i1809398,7.6265822784810124
u0000430:i1990314,7.251497005988024
u0000430:i2088003,7.329492758453232
u0000430:i2249221,6.619047619047619
u0000430:i2293640,7.329492758453232
u0000430:i2364841,5.572944297082231
u0000430:i2381249,7.329492758453232
u0000430:i2463288,6.226890756302521
u0000430:i2872732,6.524492234169655
u0000437:i0101761,8.625
u0000437:i0101765,8.538461538461538
u0000437:i0108394,8.38235294117647
u0000437:i0111495,8.636363636363637
u0000437:i0401711,7.666666666666667
u0000437:i0450188,7.962962962962963
u0000437:i0478304,6.80327868852459
u0000437:i0758758,8.409090909090901
u0000437:i1014763,7.329492758453232
u0000437:i1191111,8.166666666666666
u0000437:i1549572,7.2125
u0000437:i1675434,8.875000000000025
u0000437:i1748122,7.82819383259912
u0000437:i1809398,7.6265822784810124
u0000437:i2084970,8.443181818181818
u0000437:i2325977,7.329492758453232
u0000437:i2582802,8.918103448275854
u0000437:i2737050,7.492537313432836
u0000442:i0470752,7.013888888888889
u0000442:i1065073,8.43930748135658
u0000442:i1638355,7.013888888888889
u0000442:i1791528,7.312523127763571
u0000442:i1823672,7.013888888888889
u0000442:i2179136,7.740720410404231
u0000442:i2180411,6.524330339832035
u0000442:i2322441,7.013888888888889
u0000442:i2358925,7.013888888888889
u0000442:i2561572,7.013888888888889
u0000442:i2582802,8.951509052163619
u0000442:i2717822,4.943305745980361
u0000442:i2802144,7.013888888888889
u0000442:i2820852,7.013888888888889
u0000442:i2908446,7.013888888888889
u0000442:i2911666,7.395367269435556
u0000442:i2980516,8.266796739972543
u0000442:i3007512,7.901236212328158
u0000442:i3045616,7.013888888888889
u0000442:i3152624,7.013888888888889
u0000442:i3181822,7.013888888888889
u0000445:i0139654,7.890909090909091
u0000445:i0162222,8.268656716417906
u0000445:i0274558,8.242424242424242
u0000445:i0947798,8.299999999999994
u0000445:i0993842,6.797297297297297
u0000445:i1086772,6.851694915254237
u0000445:i1392170,7.398843930635838
u0000445:i1408253,6.51418439716312
u0000445:i1535109,8.31105398457583
u0000445:i1564367,6.76
u0000445:i1911658,6.638297872340425
u0000445:i2788710,6.762096774193548
u0000455:i0091042,8.64904849916074
u0000455:i0120815,9.086128409193526
u0000455:i0449059,8.170045190651114
u0000455:i1340138,7.264705882352941
u0000455:i1791682,7.264705882352941
u0000455:i2848292,7.264705882352941
u0000503:i0099785,8.43567504901179
u0000503:i0113161,7.236076547501993
u0000503:i0117802,7.13394618646356
u0000503:i0128853,7.252737310753278
u0000503:i0182789,7.49801056098746
u0000503:i0365907,6.553447353118744
u0000503:i0470752,6.380952380952381
u0000503:i1598778,6.742574859882738
u0000503:i2179136,7.721747420357918
u0000503:i2278388,8.24581996147755
u0000503:i2398231,6.728020245695612
u0000503:i2582802,8.946873350593444
u0000503:i2802144,6.380952380952381
u0000503:i2937898,6.380952380952381
u0000505:i0308878,7.48051948051948
u0000505:i0770703,6.445190588636986
u0000505:i0816692,8.70493945107483
u0000505:i0829150,6.309249491591826
u0000505:i0993846,8.425720304521578
u0000505:i1124035,7.252464303378176
u0000505:i1568346,8.093013608387507
u0000505:i1661199,7.48051948051948
u0000505:i2084970,8.465771612430656
u0000505:i2101341,6.58126534323506
u0000505:i2177771,6.155482194429793
u0000505:i2179136,7.729039260328377
u0000505:i2194499,7.926457952513455
u0000505:i2199571,7.48051948051948
u0000505:i2322441,7.48051948051948
u0000505:i2369135,7.123426677012412
u0000505:i2395427,7.48051948051948
u0000505:i2726560,7.48051948051948
u0000505:i2848292,7.48051948051948
u0000505:i2908446,7.48051948051948
u0000505:i2980516,8.259817803002731
u0000529:i0478970,7.329492758453232
u0000529:i1392190,7.329492758453232
u0000529:i2126355,7.329492758453232
u0000529:i2802144,7.329492758453232
u0000537:i1392190,9.43478260869565
u0000537:i2465578,8.357226967435711
u0000537:i2562232,8.443900472458212
u0000551:i0470752,6.6923076923076925
u0000551:i1121096,5.1058889375972365
u0000551:i1340138,6.6923076923076925
u0000551:i1798684,6.6923076923076925
u0000551:i1935302,6.6923076923076925
u0000551:i2179136,7.715237198783719
u0000551:i2339741,6.201724192685486
u0000551:i2395427,6.6923076923076925
u0000551:i2446042,6.503412192125324
u0000551:i2679042,6.6923076923076925
u0000551:i2717822,4.991287765028949
u0000551:i2820852,6.6923076923076925
u0000551:i2908446,6.6923076923076925
u0000551:i3007512,7.87788741567423
u0000551:i3480796,4.645024155874933
u0000558:i0816692,8.680576631259484
u0000558:i2084970,8.443181818181818
u0000558:i2576852,8.461538461538462
u0000558:i2980516,8.245098039215693
u0000558:i3316960,7.809523809523809
u0000566:i0050976,7.75
u0000566:i0057012,8.535714285714286
u0000566:i0113247,7.962264150943396
u0000566:i0120731,8.954545454545453
u0000566:i0756683,7.872340425531915
u0000566:i2140203,8.360000000000003
u0000566:i2322441,7.329492758453232
u0000566:i3060492,7.666666666666667
u0000582:i0478970,5.657407407407407
u0000582:i1340138,5.657407407407407
u0000582:i1502712,5.657407407407407
u0000582:i1638355,5.657407407407407
u0000582:i1798684,5.657407407407407
u0000582:i1809398,7.638615377534173
u0000582:i1850397,5.657407407407407
u0000582:i2120120,5.657407407407407
u0000582:i2126355,5.657407407407407
u0000582:i2179136,7.744218647729155
u0000582:i2245084,8.180532591837137
u0000582:i2381249,5.657407407407407
u0000582:i2788710,6.741120052115875
u0000582:i2802144,5.657407407407407
u0000582:i2820852,5.657407407407407
u0000582:i2980516,8.274537051858491
u0000594:i0086984,7.6521739130434785
u0000594:i0112579,8.00050822455248
u0000594:i0120787,6.645587509987769
u0000594:i0212985,7.1396246198060815
u0000594:i0289765,7.6915732384851685
u0000594:i0364045,6.762212822336257
u0000594:i0365907,6.572874338023834
u0000594:i0369610,7.6521739130434785
u0000594:i0422401,6.995568912662676
u0000594:i0453562,8.064569503710924
u0000594:i0477080,7.013866133203432
u0000594:i1074638,7.654219165445463
u0000594:i1091191,7.953118005341172
u0000594:i1187064,6.773475325778057
u0000594:i1204977,4.9957753619235
u0000594:i1276104,7.436211319643346
u0000594:i1334102,5.798930695763244
u0000594:i1392190,7.6521739130434785
u0000594:i1524930,7.6521739130434785
u0000594:i1528071,6.514541812228982
u0000594:i1564367,6.759491378700957
u0000594:i1568338,6.706781247408331
u0000594:i1617661,7.6521739130434785
u0000594:i1622547,5.8310279595037295
u0000594:i1638002,7.60741432978046
u0000594:i1726592,6.446614863188616
u0000594:i1922777,6.8321344692870065
u0000594:i2034139,4.061971090442966
u0000594:i2179136,7.716026293731773
u0000594:i2184339,5.6889380117243515
u0000594:i2235779,5.378059284785497
u0000594:i2368553,6.387070865991214
u0000594:i2395199,5.1874607644746655
u0000594:i2562232,8.446873083444192
u0000594:i2788710,6.759591954092283
u0000594:i2802144,7.6521739130434785
u0000594:i2820852,7.6521739130434785
u0000594:i2870612,6.473721177049681
u0000594:i2872732,6.522763659891728
u0000594:i2911666,7.378420898600165
u0000594:i2937898,7.6521739130434785
u0000594:i3079380,7.6521739130434785
u0000594:i3202890,5.602072999077465
u0000594:i3235888,7.6521739130434785
u0000597:i0369610,4.0
u0000597:i1392190,4.0
u0000597:i1617661,4.0
u0000597:i1809398,7.6265822784810124
u0000597:i2381249,4.0
u0000597:i2395427,4.0
u0000597:i2679042,4.0
u0000597:i2802144,4.0
u0000597:i2820852,4.0
u0000597:i3079380,4.0
u0000665:i0101393,7.333333333333333
u0000665:i0289848,5.636363636363637
u0000665:i0332280,8.233766233766236
u0000665:i0372183,8.0
u0000665:i1119646,7.868749999999999
u0000665:i1130884,8.42338709677419
u0000665:i1231583,7.017094017094017
u0000665:i1385826,7.233333333333333
u0000665:i1411697,6.804511278195489
u0000665:i1817273,7.419181034482759
u0000665:i1951261,6.078717201166179
u0000714:i1340138,7.0
u0000714:i1854236,6.7365043085172385
u0000714:i2179136,7.713565125190697
u0000714:i2381249,7.0
u0000714:i2802144,7.0
u0000716:i0119051,7.9259653388472735
u0000716:i0183505,7.1148313589734045
u0000716:i0247199,6.708983676179746
u0000716:i0256380,6.310789947437281
u0000716:i0265666,7.995166933754271
u0000716:i0416320,7.629038373152997
u0000716:i0470752,5.666666666666668
u0000716:i0787474,6.572520784548484
u0000716:i0862846,7.154183325872967
u0000716:i0864835,7.284394984111296
u0000716:i0881891,5.081184696855948
u0000716:i0918927,7.580717516401079
u0000716:i1291150,6.491141084783001
u0000716:i1371111,7.306674462430388
u0000716:i1598828,5.830791102637413
u0000716:i1602472,5.446510589569795
u0000716:i1647668,7.497816914082588
u0000716:i1698641,6.892710876405155
u0000716:i1723121,7.437650827044522
u0000716:i1764234,5.897091395921846
u0000716:i1790864,7.236643622489364
u0000716:i1872194,7.980456926133017
u0000716:i1980209,6.537060478596765
u0000716:i2015381,8.367620483397392
u0000716:i2096673,5.666666666666668
u0000716:i2103281,8.024362744903959
u0000716:i2179136,7.727819601004516
u0000716:i2203939,6.196100810984651
u0000716:i2267998,8.365594176199988
u0000716:i2279373,5.666666666666668
u0000716:i2338151,8.806809086672049
u0000716:i2395427,5.666666666666668
u0000716:i2465578,8.376154249531345
u0000716:i2561572,5.666666666666668
u0000716:i2562232,8.462664454238576
u0000716:i2582802,8.946438197008499
u0000716:i2820852,5.666666666666668
u0000716:i2911666,7.386770985317632
u0000716:i3203616,5.666666666666668
u0000716:i3411432,5.666666666666668
u0000743:i0816692,8.680576631259484
u0000743:i2245084,8.149321266968318
u0000743:i2820852,7.329492758453232
u0000750:i0455944,7.510263929618769
u0000750:i1392190,7.329492758453232
u0000750:i2199571,7.329492758453232
u0000750:i3007512,7.87012987012987
u0000750:i3698408,7.408163265306122
u0000750:i4192740,7.329492758453232
u0000750:i4450706,7.329492758453232
u0000750:i4712818,7.329492758453232
u0000758:i0120586,8.81791051751486
u0000758:i0120777,7.205555555555556
u0000758:i0458413,6.017996861145425
u0000758:i0470752,7.205555555555556
u0000758:i0884732,7.830594513893016
u0000758:i0889573,6.242808390649165
u0000758:i1617661,7.205555555555556
u0000758:i1823672,7.205555555555556
u0000758:i2223990,6.923017404978223
u0000758:i2245084,8.204932107114507
u0000758:i2322441,7.205555555555556
u0000758:i2395427,7.205555555555556
u0000758:i2555736,7.205555555555556
u0000758:i2582802,8.989983698759305
u0000758:i2802144,7.205555555555556
u0000758:i2870648,7.205555555555556
u0000758:i2937898,7.205555555555556
u0000758:i3294200,7.205555555555556
u0000758:i3316960,7.8518459129475575
u0000758:i3442006,6.640117156436189
u0000782:i0103772,7.843125797691955
u0000782:i0452594,6.478404452848618
u0000782:i0884732,7.905186334916133
u0000782:i1294688,7.226565675452226
u0000782:i1375666,8.996614085534844
u0000782:i1504320,8.396970347813449
u0000782:i1637688,7.100675449779025
u0000782:i1638002,7.577816264256732
u0000782:i1670345,7.6162357517832815
u0000782:i1675434,8.877426160553444
u0000782:i1701210,6.990414802334923
u0000782:i1726592,6.4577140183542205
u0000782:i1790864,7.244064285549411
u0000782:i1872194,7.97913275707992
u0000782:i1972779,7.073400300781318
u0000782:i2084970,8.458547257877726
u0000782:i2180411,6.5327616192730185
u0000782:i2381941,6.365853658536586
u0000782:i2908446,6.365853658536586
u0000782:i3079380,6.365853658536586
u0000782:i3203616,6.365853658536586
u0000782:i3477480,6.365853658536586
u0000787:i0053198,7.904294721782481
u0000787:i0054248,7.2592592592592595
u0000787:i0119707,3.6986201208441787
u0000787:i0209144,8.607074061501127
u0000787:i0368891,7.4105137198315845
u0000787:i0449059,8.163739927236222
u0000787:i0477348,8.153916255615181
u0000787:i0790686,6.777983208992448
u0000787:i1210166,8.004409347400983
u0000787:i1213648,5.7249078242528855
u0000787:i1219289,7.828354172881664
u0000787:i1259014,8.288274037054634
u0000836:i0322802,6.428571428571429
u0000836:i1881002,7.329492758453232
u0000836:i2011159,6.408163265306122
u0000863:i1850397,7.88
u0000863:i1945084,7.88
u0000863:i2788710,6.76483211617473
u0000863:i2802144,7.88
u0000863:i3181822,7.88
u0000871:i0365907,6.574738336464939
u0000871:i0455944,7.516067629494625
u0000871:i1291150,6.501231328891691
u0000871:i1528071,6.519096487057369
u0000871:i1600196,7.00943380191213
u0000871:i1649443,5.081646283544833
u0000871:i1670345,7.622822863306397
u0000871:i1877832,8.371661891610158
u0000871:i2072933,5.686915708920782
u0000871:i2101441,5.182592366458811
u0000871:i2170593,7.79524269087712
u0000871:i2172985,6.448490974251376
u0000871:i2231253,7.341463414634147
u0000871:i2267998,8.346289834025516
u0000871:i2274570,6.209407270417609
u0000871:i2333784,6.3167146176475955
